transaction_id,project_id,transaction_isodate,transaction_year,transaction_value_code,transaction_currency,transaction_value
kk8BndgqpDSm3hyJYqWzXY,P149019,24/07/2014,2014,C,USD,30000000
qx9cQfp7VsTu6juKXdacdK,P000948,22/09/1995,1995,C,USD,13346874.29
niAM2g7siqi7yVeEwxvuvV,P124511,02/10/2011,2011,C,USD,120000000
jiuhwc8gTs6C66X25qCgWf,P146161,21/07/2013,2013,C,USD,10329138.41
wQ3Eiwt9jZWjHtjCbuCZHH,P004210,25/05/1997,1997,C,USD,64351137.56
kYWDqijigXQ2eezBNtGrfg,P098866,02/03/2005,2005,C,USD,56679305.28
RkwkohNt4zzPe7G4Y86Py6,P146653,26/11/2013,2013,C,USD,258228460.2
buYpqT8nLkHDkndFDgp9cd,P111928,27/10/2010,2010,C,USD,15319763.76
go5htYM6hM4qaiicvZV6D3,P096217,29/01/2011,2011,C,USD,19100000
qTGN38fCjD7pB2PdG8D4vA,P099010,24/01/2007,2007,C,USD,96042619.36
Vspc2HrAtApKuBjfVhTjjh,P003318,12/11/1998,1998,C,USD,82854481.93
WaNrU9hmUJrKKn83HhaYVe,P130975,31/12/2013,2013,C,USD,41316553.63
fEeTyfGcxBJqbRUMyoWDxj,P107484,02/11/2011,2011,C,USD,42000000
ynqN9Ti82oAZzmWDDmPeLG,P095388,25/10/2009,2009,C,USD,258741182.7
JxE8wpjYNbqyEKCupgd5DB,P130202,05/09/2013,2013,C,USD,94821490.59
WkTwrZDvZpQgbXsWtaewMA,P148114,12/08/2014,2014,C,USD,15000000
4mmYgox8NJbNhrjWeQDMMD,P086446,04/12/2010,2010,C,USD,85790677.06
uqNLABgpXCGdR7Agz5CU6n,P005907,24/08/1999,1999,C,USD,32633321.61
eFkPJPAe8UZBcehix8jZPY,P116187,10/10/2009,2009,C,USD,24839153.54
YsgYd4jfXCRNbiypV92EkX,P079060,14/01/2003,2003,C,USD,240842505.6
Lpck8FM8uY2p3SBYzmvZji,P074758,20/11/2004,2004,C,USD,68868631.85
ptJvS9jKUdfT9SQCupqLLd,P143202,12/07/2013,2013,C,USD,10329138.41
dB8hWKknVaP6Yhax4o9QLh,P075407,04/11/2006,2006,C,USD,116673474
iWnRAQaVWGdbPpp8fosCoJ,P057350,25/11/1999,1999,C,USD,10834262.77
dnm9AUxCydTFHLFHmxYt2c,P095049,22/09/2005,2005,C,USD,3400758.317
kbjykiCJFDuWWQjtKYcrCj,P039312,27/02/1996,1996,C,USD,159625114
bMryVCTnEub8enR8jEtcRM,P099738,13/02/2006,2006,C,USD,107614121.9
QXwzsMRS67mfvur2NWSCpL,P040106,22/11/1998,1998,C,USD,27839105.93
cEakTBbAQSWyvJ8rP3gUQ6,P049702,25/02/2003,2003,C,USD,6623168.905
uuvRDdnnKd8P4ssVqB6a9f,P104507,19/05/2007,2007,C,USD,111836294.5
RWinJRWnKFxtJGCKBcnNTb,P069886,07/04/2000,2000,C,USD,76277394.33
5SAGcgKQGbvskk5kUWALoa,P106623,22/10/2008,2008,C,USD,36539503.18
jTLMVGD27UW6bysCnrqPVA,P117408,29/07/2009,2009,C,USD,41398589.24
e7TcDZqq9W2kiY6ggX9qfN,P112523,13/06/2009,2009,C,USD,152139815.5
PJiNNeRiGBL8FdbsECZDDf,P098031,24/08/2007,2007,C,USD,32014206.45
ZC4TmE5z5sVqf9AMcxRxWR,P110280,11/12/2008,2008,C,USD,26099645.13
wCAFpsV2izVQqMSYCzhkcH,P010485,26/10/1995,1995,C,USD,197422515.6
kJbm8WsgA5xWr68pHeSw6X,P125677,26/05/2011,2011,C,USD,30000000
5SdaCoPqY6XTj4wqQiWXA,P117260,03/06/2010,2010,C,USD,25532939.6
UuPcjpFa7VvNAySYqBMQaJ,P050731,22/03/1998,1998,C,USD,6628358.554
mn7edJpaCgjnHPm3v34gHj,P111633,22/06/2009,2009,C,USD,103496473.1
RicBu3e593W5Qko8wywVBR,P082056,11/12/2005,2005,C,USD,24938894.32
GpJMg8NWdf7hc4CsVqaJEY,P073772,30/11/2003,2003,C,USD,127164843
F6HsrEdpvgt2mkgbJ3ufja,P084219,03/10/2004,2004,C,USD,88428260.29
8wiLroAfn4E3Z7AztPPAeD,P115247,30/12/2010,2010,C,USD,90488737.95
SitFbvgZjDUqhdZKDRJUY3,P119443,08/11/2010,2010,C,USD,15319763.76
ZnbvHkv3J8fpfsTRAz6tiE,P081255,14/03/2006,2006,C,USD,109810328.5
bh6YhKRCDZTDmEs8ANZWt4,P086308,26/03/2007,2007,C,USD,16007103.23
mvmqch9Z2cvmFof2RhpsWS,P086515,02/03/2007,2007,C,USD,213428043
mAVv9XvfNKjZHBmgfaaH7C,P078539,27/08/2006,2006,C,USD,186677558.4
4tVGf89FMKWLWJqtQsacwA,P103740,16/08/2007,2007,C,USD,8537121.721
GGdPaRPSQF5C4C98ZGEcXW,P057925,27/09/1999,1999,C,USD,98892017.8
39B2s2fCfcWY9qFQqo7KWA,P127200,05/10/2012,2012,C,USD,13745812.03
rErSKmGtSDEtftxeH565xC,P090265,01/04/2007,2007,C,USD,10671402.15
3HRtzECQMRnWxdaWoZQXBN,P103881,07/07/2007,2007,C,USD,32014206.45
rnfDDs6HoUG6T5Sq8zibBf,P035698,07/02/1998,1998,C,USD,397701513.3
NB4dic6CGpGFiJr7JfJFaD,P100304,31/08/2011,2011,C,USD,152000000
D7SyNFHVZzXzjEuyeBHeDK,P121515,24/04/2010,2010,C,USD,45959291.28
NxxWsrFxMpQwoQTePj3Eck,P085727,06/04/2006,2006,C,USD,87848262.77
7uP5ngRtYcPYbDqRSV2iik,P099043,28/03/2005,2005,C,USD,11335861.06
YjMWfLhovX739B4CjbkrEM,P084580,26/07/2005,2005,C,USD,68015166.34
yNqyG62h6ajnuCfTHYnwjA,P118533,05/02/2010,2010,C,USD,81705406.72
twSQzwV3oCfYQcBLVqtmg9,P115491,15/12/2009,2009,C,USD,6209788.386
YxXtQ2XTYFRf3oNtB2PNPU,P078841,01/03/2004,2004,C,USD,3513705.707
iH7D65rmSa7qgv3iUJzNMo,P060484,10/10/2006,2006,C,USD,120791361.3
wrM2xKY2n5iRhnkUmUnQ9V,P073340,20/10/2000,2000,C,USD,38841420.23
bLd3294N7YRrh72orR8zHa,P126749,24/03/2013,2013,C,USD,206582768.2
xAm8TaJTpSN3aJwNV945LR,P117314,12/01/2010,2010,C,USD,30639527.52
KjZrFb8Ua7nXJhxZAwV7t,P119917,30/09/2011,2011,C,USD,28900000
8LP5sMAuJRobnc9wQBbJDQ,P106161,07/07/2008,2008,C,USD,136448944.7
Pc85d4B28a9KFuAdEzhDu4,P070641,10/09/2003,2003,C,USD,486550029.9
UxFELBeaEucCfWSfHHngkm,P096928,01/12/2007,2007,C,USD,42685608.6
SSHiendPQDc92WLHiu8VgY,P077328,28/08/2005,2005,C,USD,209373353.7
b8795azWdURcFY4uNWiqe7,P119215,22/12/2010,2010,C,USD,470827406.2
tQ575GQN8hpGwF8fgixeXF,P086747,18/06/2004,2004,C,USD,75778919.75
9XgdeNW8sGcZdkqgZp9FeD,P101426,05/02/2007,2007,C,USD,21342804.3
VQQ3XJfVj6MgS3feDbx9YX,P110643,11/09/2009,2009,C,USD,827971784.8
UTDZkQ55TZkzVXASr3znb9,P045029,24/07/1997,1997,C,USD,16422946.56
bjwSqhnQNxN6gkdUqwPXL,P034093,11/01/1997,1997,C,USD,308349200.8
4WMezrWaM6QGrUoyKp52cL,P074361,05/08/2003,2003,C,USD,18063187.92
w4ccGvJ8XEioAv9GaFzsR4,P038393,24/01/1997,1997,C,USD,80438921.95
8qkpDnXZCivbp9xd9oVGFb,P102368,10/02/2009,2009,C,USD,192503440
mbrdQbvyLBH49vmxH3g59c,P036949,13/12/1998,1998,C,USD,331417927.7
RVLk2TNjr4xQWYvXm3R6iJ,P120613,24/02/2011,2011,C,USD,14000000
scJZzo4BzDkrkCyBdmak9d,P111863,04/06/2009,2009,C,USD,31048941.93
HHLW3zfs63vFZnuqNYRi39,P045337,17/06/1998,1998,C,USD,298276135
cyDdnnSoZJ8sACU57AcZuX,P056452,29/11/2000,2000,C,USD,191651744.6
n5w23ZjRPREBfaU6Kg2wFM,P150080,12/09/2014,2014,C,USD,170200000
VhUaq4FcY7euzBhZyASkp7,P074018,13/11/2002,2002,C,USD,544438823
VFSsuKp8bXhB67rspphGE3,P120517,11/01/2011,2011,C,USD,60000000
tRMHfU9fpnt9LNH7bMLMDc,P099051,15/10/2007,2007,C,USD,135206665.3
tVw8avERxk84JpakwKoKsn,P125105,11/10/2011,2011,C,USD,125000000
vcqPe72qTQqQrjYEmPp8yT,P035615,31/05/1995,1995,C,USD,25303449.18
vpJbM3BWm2qGREfucsUzEC,P123760,05/01/2012,2012,C,USD,343645300.8
QgF8u37rmgcAzwHhAsrYuD,P035776,06/04/2000,2000,C,USD,45178704.58
EwUPRDK93nDuTAp9uYwXve,P069269,03/02/2002,2002,C,USD,11065829.74
G396dTBHBQpEjRw2y8fhh8,P058526,01/01/1999,1999,C,USD,6200331.106
FNjRaBufDBZ5q5bePNuUYc,P010501,01/07/1996,1996,C,USD,76401763.97
vDknYt5hFgJ9GuayMFKhRa,P111661,29/09/2012,2012,C,USD,39273748.66
DAxq3UVopWZdYvA4px7p6i,P056419,01/02/1998,1998,C,USD,3579313.619
oqnZHeaNdrMeyuJxUKvWBj,P096920,25/01/2010,2010,C,USD,255329396
KUrQewBuTr5gayTVHN5ivJ,P070191,22/02/2003,2003,C,USD,240842505.6
iMCtc37SmCp8ytbGihbf8U,P133828,30/10/2014,2014,C,USD,50000000
q47rDKqaCESnEJiZcsdUyZ,P100451,26/09/2006,2006,C,USD,5490516.423
PEaYcfdAiPDijUpr284AMf,P100706,15/12/2006,2006,C,USD,274525821.2
Ru3WSSyMP7wZ5HnExtQn2L,P111222,22/04/2009,2009,C,USD,20926986.86
jfRTZdUt3GSi5RSaqUxZnR,P072881,25/03/2002,2002,C,USD,17828281.24
EUqCMcAtx8bs5RtPP4Tr48,P055292,23/02/2001,2001,C,USD,374833330.4
bnpUZ6YCCAg6A3C7t8SMWF,P036047,24/11/1997,1997,C,USD,147471356.9
A3deQ63qtEEHDBMhUFLTnY,P071407,19/07/2004,2004,C,USD,32970271.88
AZo94b3deUvzF62AZCisK3,P001666,26/01/1999,1999,C,USD,39159985.93
NQGugkGbHfm94nfxv4zY5W,P008510,01/12/1996,1996,C,USD,109145377.1
6hAxFurmvJZgL5yVSihUGS,P115143,14/12/2009,2009,C,USD,413985892.4
TytAk2TVH2qggkYi3Qwcrn,P069083,03/03/2001,2001,C,USD,6122277.729
A6caLAsSvcvkqNr9pS2nB,P116355,12/05/2009,2009,C,USD,51748236.55
4c9CUMKLEuN5sTrjTcGC8Q,P055954,11/01/2001,2001,C,USD,81213888.24
nwve3CrWMuskjDguCriRWJ,P106083,11/12/2009,2009,C,USD,82797178.48
Myh8MopsCj4Ty6GN9A7pSG,P093610,12/11/2006,2006,C,USD,43924131.39
xUbXKQ63MviqRpiFdqDMKQ,P091787,09/10/2005,2005,C,USD,17003791.58
4rKVLMbYQbpoF2EhdUxSuc,P006197,23/01/1995,1995,C,USD,28362107.87
jSak6RQyw7hdKG8dKhwWXZ,P008536,23/04/1995,1995,C,USD,34757485.14
kijsaaCvcFvsapUd3MMpv3,P053357,25/10/1997,1997,C,USD,33516217.48
J7znAYJKAk5SwB9zZqU7LE,P072123,11/06/2002,2002,C,USD,307384159.3
yagKiS5GeddbBeovJzU3mQ,P074868,04/05/2003,2003,C,USD,96337002.25
4tM39kyuypt2GshcGxDvRM,P034578,28/05/1997,1997,C,USD,93845408.94
EfUX2k5DbBq9XcMJazYRLA,P089852,06/10/2005,2005,C,USD,227295350
JbwXf3ZbSWmzCs59JKkNJf,P047761,12/01/1999,1999,C,USD,52213314.57
A26kwhFvP9zH5B4YtahTUg,P058067,29/04/2003,2003,C,USD,47927658.62
QandRtXomd2MDUGryazFNZ,P067774,26/02/2001,2001,C,USD,49977777.38
j7wAmBeGkHgFdFZBCpnMqN,P105029,07/07/2008,2008,C,USD,574192192.8
H32CtJtQY84Me4NxPXFzWk,P042622,14/11/1996,1996,C,USD,121424232
3vMNKJf9ub8efaD4SJ2zSC,P101486,05/11/2007,2007,C,USD,19742093.98
wmqVL6iZJZw2Fmn4xqAHAf,P069814,10/05/2000,2000,C,USD,6388391.485
h7Wc9ENh3sz2Sr2zFsyybQ,P049436,29/01/2000,2000,C,USD,255535659.4
3gYykK5253GyLgXruLxryg,P049296,27/03/2000,2000,C,USD,26703476.41
c6BXJuEUwDnhTRLub77GF7,P070204,25/09/2000,2000,C,USD,6388391.485
oyHSYgHrbkod9ZAVkv6zSS,P051272,15/05/1998,1998,C,USD,24657493.82
DhY82nqU4yim8NqKaraPBf,P079226,24/10/2005,2005,C,USD,11335861.06
5dV5ZB3f9gJkFpLFDaDADf,P065991,09/11/2003,2003,C,USD,42147438.48
5J2PsxwdBfGSpu3dgp2qZZ,P075024,24/05/2001,2001,C,USD,9745666.589
kRQP8EwK6Sr3oWZjVRxmsK,P009113,15/12/1996,1996,C,USD,409295164.1
a65S28Kjea63edLnX98aNR,P071467,30/07/2000,2000,C,USD,1533213.956
GNKgMBjB2VrYHEbwn35Bp6,P060575,24/02/2001,2001,C,USD,946554114.7
wyXPtVDNTUx6BnsKwTjqvZ,P115659,11/06/2011,2011,C,USD,136700000
C9296SseTy4ze72HWpUgFE,P057352,01/07/1999,1999,C,USD,60045311.76
yUxoTukaWsB5BYWbZ9fKpV,P101170,27/09/2007,2007,C,USD,21342804.3
wDsnGihpgWXRS4mqU678Jo,P118036,27/12/2009,2009,C,USD,103496473.1
tuieEYKDMm7zqBEWG75BuS,P006559,05/03/1998,1998,C,USD,59655226.99
rFMmAujufkunqqyr4gfVma,P010473,28/07/1997,1997,C,USD,190908374.8
8uHwq9H2tuBSUyae7wmtR5,P072018,27/08/2001,2001,C,USD,124944443.5
Lr3ggDNrDf53xMaykMz9XC,P098376,02/10/2006,2006,C,USD,65886197.08
2aUnMVU2gkAJHZDDjKfEng,P006059,09/03/1997,1997,C,USD,134064869.9
kEGjDYtngx4EsCZYhdxJyF,P040830,02/08/1996,1996,C,USD,6821586.069
g3KzC6Wy5xbKoo2Af37n9Q,P081882,04/09/2004,2004,C,USD,146404404.5
bNHGkmpxjiD6t3SWrkk7tS,P000736,13/11/1997,1997,C,USD,268129739.8
qY4mneAUPK3tygXLEG837R,P120872,08/01/2010,2010,C,USD,30639527.52
VEtUVoRoomGvAfLN9ApPRQ,P071259,20/12/2006,2006,C,USD,25256375.55
aQBu2NggeVa2JYs2xB3xCh,P100330,28/05/2006,2006,C,USD,43924131.39
ndaNsPtiW5t45d5fYkBUoC,P045030,22/10/1998,1998,C,USD,121961797.4
is9HNdhkKf7fRV69ySvEN8,P101229,13/07/2008,2008,C,USD,167037728.8
yPZrRZAhWZqxVCj9pUy8Qk,P050886,04/03/1999,1999,C,USD,6787730.894
74c42PFMM395qjoNyxBGoM,P055480,21/10/1998,1998,C,USD,13389284.28
u69PNiyoTso9kfMbmSNJRQ,P057818,01/09/2002,2002,C,USD,18443049.56
kLxuFcefsF6yCFa2cQzLbk,P049700,07/02/1998,1998,C,USD,397701513.3
enBVTg68PdmXWWL4nyRh44,P035707,20/04/2000,2000,C,USD,131600864.6
mVS2EzwLJpTrBRSngB3VqJ,P052154,01/03/1999,1999,C,USD,21537992.26
dH3G7zYdmrE7nrwcJd7nk7,P042516,13/08/1996,1996,C,USD,36086190.3
xDEr6DDQJ3PFgX5LQjrsRU,P084762,04/08/2005,2005,C,USD,113358610.6
5EASa54tHp7ss8RG2BWZjT,P038334,23/09/2001,2001,C,USD,224899998.2
AxNuwqUUuLYfC4U9fZ74ik,P086661,22/11/2004,2004,C,USD,46849409.43
ww5ckWYLufAFZsKZo94LQA,P049301,29/08/1997,1997,C,USD,201097304.9
cAxjN8ujevDjeGNJbBkBzJ,P122096,01/11/2010,2010,C,USD,224689868.5
RAvGR3y4nyKXQrorUsBf35,P096102,04/05/2006,2006,C,USD,43924131.39
J8CzpPDV4qkmM4KM7CQZMP,P094916,29/11/2006,2006,C,USD,82357746.35
vuVind6SPhfNsJLJDacxn3,P048522,10/06/1996,1996,C,USD,40929516.41
zVvd2zhpQxSJuy38vLwUvd,P045050,19/06/1999,1999,C,USD,111867026.5
uwR4xejJmCCCMToaFvnHnJ,P050660,23/09/1999,1999,C,USD,3263332.161
pPc6Lda7eM4m4qPAfEmywj,P148870,04/10/2014,2014,C,USD,104000000
UPdqw3DNg9SWnot9SmhR9a,P083932,07/03/2004,2004,C,USD,87842642.67
Y28LxFCYtHWLwStGfzz2wX,P066154,07/06/2002,2002,C,USD,18443049.56
J3Jguyb4tvgLDDqGH6ENqZ,P066221,13/07/1999,1999,C,USD,13053328.64
pMzs7dUNdDEYK4xaL5jXkR,P121492,27/08/2011,2011,C,USD,55000000
h5VptgVvUqnPPk8GngrkZZ,P102624,18/10/2011,2011,C,USD,200000000
rZc49bMAnjZAHx7jM4L2NQ,P083263,21/01/2004,2004,C,USD,17568528.53
RqstTYVfFY3GFVoTy52YXh,P115874,16/06/2010,2010,C,USD,318446822.7
gC2CSGhvC5hLvPwxF9Xowa,P112369,06/01/2009,2009,C,USD,103496473.1
4YwwQo7yTLGcRy9LKrHeUd,P126576,29/02/2012,2012,C,USD,24546092.91
HchXyDjRcES3vFi5FH4fmH,P149700,14/02/2014,2014,C,USD,9000000
f8xppnoPsWuKzVqbRDCoaX,P044459,22/03/1996,1996,C,USD,20464758.21
iWX2Cjnv4xsfp4QjGuRnmU,P088032,22/06/2004,2004,C,USD,234247047.1
QWCyQAcviYpQBhCxmTD37Y,P106390,23/09/2010,2010,C,USD,132771285.9
i3ZrkiuWWHtXdyQxfaAvyA,P147185,27/07/2014,2014,C,USD,350000000
yAutAfF2WEZUMCDVUKC6G6,P042236,03/10/1996,1996,C,USD,245577098.5
xsw7YYpb6En7yW5YeFgnUG,P042793,05/11/1996,1996,C,USD,81859032.82
nSEUZV8UoEb9fCBoBQqyBM,P111926,16/11/2008,2008,C,USD,67859077.33
ewDt9gSC2VScSLrUjooiZc,P081850,04/09/2003,2003,C,USD,257701481
RErKBFWVcjLQzykbefwrMM,P104881,06/11/2008,2008,C,USD,26099645.13
558xy3mSiww5CKQ4bNabBX,P132881,29/07/2013,2013,C,USD,5164569.204
tUVCPwHQHYXqfG7Y388j9e,P104566,27/09/2007,2007,C,USD,16007103.23
amAf7erySyhBRFQm79ktL6,P101879,22/01/2006,2006,C,USD,32943098.54
FXunhWkQeRwwcT9qwyKTsn,P083246,07/07/2004,2004,C,USD,146404404.5
ND8F9JDVpNWMfWWj9thF3R,P092663,18/05/2004,2004,C,USD,351370570.7
Mhnbup7G949uMiEK95KGAL,P057770,28/02/2002,2002,C,USD,6147683.187
e3YVmkvRmCQmw9s4hV3WwC,P117122,23/01/2010,2010,C,USD,115316968.4
YrAgUQXDXHWzXbHE5CnRCj,P081823,17/12/2007,2007,C,USD,59759852.05
MydquHX59TAmxChNBGuFEe,P129652,11/04/2013,2013,C,USD,154937076.1
3thpbKDtmYnmuckih5uNUP,P070541,26/03/2002,2002,C,USD,18074188.57
6mVGRU3YbbH4cvz4ZogDNg,P101177,20/10/2009,2009,C,USD,341538361.2
JmfdfJPfHXWuW2ZjJKzWR3,P101086,08/12/2007,2007,C,USD,160071032.3
zTJPWAxbE6y5C7WpLs79sG,P057293,22/05/2002,2002,C,USD,553291486.8
NLxfJLn8aQLd3jUFcJKibD,P146452,10/06/2014,2014,C,USD,70000000
fivwqg2zRU4VqpZ6DYWDim,P071285,01/04/2004,2004,C,USD,29632251.46
kCgMD2iQsddE32rC7MevWD,P125961,31/03/2012,2012,C,USD,122730464.6
LYEGUKxGJCQ4XSREg6TDkZ,P007846,19/10/1995,1995,C,USD,34757485.14
GDgmynLe3Essd6Es9RTdmM,P049599,26/06/1998,1998,C,USD,87494332.92
uz9pSnFegwLpKo3wkT37Md,P108843,14/01/2007,2007,C,USD,80035516.13
4dHsnHVnzX8yx6spbrQpUB,P078310,23/12/2002,2002,C,USD,92215247.8
WXZa7vnWNsuYDdqCdPa3uT,P143408,22/05/2014,2014,C,USD,25000000
b7xGmhWbt8f7T8HRSjjTbZ,P071794,30/10/2002,2002,C,USD,234816907
DDihxfJ9xCy29WKc7phBnN,P010478,01/10/1996,1996,C,USD,29332820.1
jEVzMnEpA7C8KjbkgaYSrM,P071112,28/01/2000,2000,C,USD,95825872.28
36QbK7eZTpQrTtVEh7NZwj,P078953,05/04/2004,2004,C,USD,9135634.838
TpgpwZ6NcCjToxftVszZM8,P063791,16/11/1999,1999,C,USD,14097594.93
S9sYNTLW8gXtQtrynoKzd,P075378,05/05/2002,2002,C,USD,43033782.31
FCf4fxDtXE3Y5j6KQFLKpe,P063398,26/08/2004,2004,C,USD,26938410.42
VJcTXd4cqd697cYiKGybZN,P110282,15/05/2008,2008,C,USD,26099645.13
GxozQUTdeYARaJuRq7LBc3,P104595,11/08/2007,2007,C,USD,19208523.87
dTFh3vacQKDwpmUhthzUJ3,P004014,19/06/1996,1996,C,USD,26058458.78
zjcX6BYqLNm7M4JUG9KupQ,P120631,14/07/2010,2010,C,USD,5423196.371
jBvX8LYB5JNsCT4iYo6RRD,P006673,07/06/1995,1995,C,USD,48660479.19
VP9F46ZhenG5BMmWWuazEj,P105024,18/03/2008,2008,C,USD,41759432.2
HVAEtCMBrHmpWKCP4VWNfS,P070243,20/03/2002,2002,C,USD,12295366.37
XHANqjLaavKYU4Yr2u7JkJ,P114107,15/12/2009,2009,C,USD,734824959
AWi6RxZ2txCEazYc3XFMDn,P121774,22/09/2011,2011,C,USD,155300000
HoPd4k8MvMkod2Tc4hv8dF,P099918,26/02/2007,2007,C,USD,26678505.38
ULdXfEoZR7dpKWyNpecnPb,P107473,25/04/2009,2009,C,USD,16248946.28
FmkRjDNzQhLVUXyHJVrh33,P057570,31/01/1999,1999,C,USD,14097594.93
cmYFheVLGt67KqBx3MK5N5,P003507,21/02/1995,1995,C,USD,556119762.2
B6Ss4MpTqXXBNmpkz7Yxyh,P118658,08/01/2010,2010,C,USD,35746115.44
FbQyPX8AECnvMD2AwYTqWW,P085071,24/04/2005,2005,C,USD,74703324.36
HkcMvndHqkSNsyrGyYUdWN,P006891,13/08/1997,1997,C,USD,53625947.97
XUgS9WvmAeCPknptRjMgTj,P097671,09/07/2008,2008,C,USD,1565978.708
WqqgiEcAVnW2b6Chj3dQ65,P010526,13/09/1996,1996,C,USD,25649163.62
GL4MZdnxKCjkiFTtUaij3P,P045251,08/01/1997,1997,C,USD,80438921.95
JJCkci3423jHivLSSWgvHC,P076822,27/05/2002,2002,C,USD,3934517.239
F3vsjHxLsDoem2yCs9hgBV,P101507,12/09/2007,2007,C,USD,24010654.84
Aga9b46GTGpj8rH8SMp7aL,P094225,16/02/2006,2006,C,USD,27452582.12
Y9gRSddYfbsvHTaH2ToEqJ,P084583,30/06/2005,2005,C,USD,157228392.9
awiLvyeS9u5bfLjcSVJP5B,P112838,11/09/2010,2010,C,USD,102131758.4
BNKiaWdnvBCZineotV6n34,P121779,21/07/2011,2011,C,USD,19500000
aKh7z2SBR2CBfmxMrcBsbf,P117644,10/11/2010,2010,C,USD,102131758.4
ugqeu6gcUZqac9j7t8a7kd,P096993,01/09/2008,2008,C,USD,9395872.245
4N9LpEGxMXzYRnubTH4vzi,P001582,21/11/1997,1997,C,USD,93845408.94
ch9NH6qMZqvVNpP8crH5t5,P121836,27/08/2011,2011,C,USD,30000000
NWnwFNTggA7GCTU2VVxmpE,P126453,23/01/2011,2011,C,USD,9000000
2XYKHkq48Fxf8KVR3EsNG5,P073094,14/12/2002,2002,C,USD,132789956.8
RHh26JdcFxZvd7wURbWGRn,P144775,14/12/2013,2013,C,USD,413165536.3
FKCR9atuaDqqQbUYWrAnw9,P090418,18/09/2005,2005,C,USD,28339652.64
zokwrhRdfbnehXYWPUC6EK,P121455,18/04/2012,2012,C,USD,196368743.3
vT2nripyTSVTM36LKKWFAP,P080829,30/05/2004,2004,C,USD,588569130.6
ef7pP6Ucagv24GtyJpdBZT,P043412,10/06/2005,2005,C,USD,90686888.45
uwHGabed52fYtTCzvPG9BF,P081718,26/01/2003,2003,C,USD,150526566
CJbSXf2gUnf9PgnwxHBmsG,P050646,03/05/1998,1998,C,USD,257312879.1
ErogbZ7yqkyoa8oEtrSJyi,P074850,02/12/2003,2003,C,USD,19989927.97
zigSpSDLrc8Goo7PMZRdLi,P075602,28/05/2004,2004,C,USD,234247047.1
uMrPvDbH9rnXatUuE7LCJc,P042568,28/02/1999,1999,C,USD,41509585.09
v3p7G3gFt3o6YDWM2dxZKT,P128938,28/02/2011,2011,C,USD,22910000
UwPricM7ap2Vo9taeKVQYZ,P101432,29/10/2007,2007,C,USD,53357010.76
Uqhcf3YNi4uYPWbq5hRtgN,P129024,28/04/2012,2012,C,USD,9818437.165
oaxd9VQYrBebByUMrYqhf6,P094146,12/04/2005,2005,C,USD,113358610.6
FhnDjkjnGDvDk3FfpUXQEH,P070308,03/02/2000,2000,C,USD,11499104.67
b5Y8wYgcwxitHVb73oaRJg,P077257,07/03/2004,2004,C,USD,39821998.01
fmy7TxNbYXn6iVW4LSTW3m,P083313,10/09/2006,2006,C,USD,32943098.54
V4mgvjDieAMJtGbxNN9i2C,P125799,04/12/2012,2012,C,USD,15513130.72
5o6eDSACJnn6i8j8NtrDUj,P058730,11/10/2000,2000,C,USD,13223970.37
FntGfFAMe3Xjb2aiynjskb,P003650,21/12/1997,1997,C,USD,536259479.7
VVmJyDgCaCEK3ocujwzF9a,P057838,13/11/2000,2000,C,USD,14565532.59
5zLHXcZDNLTBGym4vfXndS,P110051,27/11/2009,2009,C,USD,341538361.2
76RntseN8T8W2tCsbEtpd9,P130276,26/11/2013,2013,C,USD,113620522.5
DP6QTi8gp7FAWotW3WDq2a,P001555,26/10/1997,1997,C,USD,31907439.04
oT2qWkEgM3yc9LkT949h5T,P112612,15/02/2010,2010,C,USD,102131758.4
GUHkpJtgFuoyuWChWjXKo9,P078284,21/02/2003,2003,C,USD,130054953
Zocrfh8gG55HMqCgGcaBif,P055230,01/08/1999,1999,C,USD,114869292.1
a9quCPtJAtT972scQbW5Vn,P035771,23/04/1998,1998,C,USD,21078180.2
wcxWvYRxskFE7QxLifQNb,P008237,13/06/1995,1995,C,USD,76466467.31
2ZuyeNJnEkgy9c5CGfMokh,P129828,18/10/2013,2013,C,USD,134278799.3
45nwBeLXd7nuQZaNNnq89R,P107456,30/10/2010,2010,C,USD,4595929.128
vRPkHxFVoeQ7H3hRvYPPif,P092537,04/03/2010,2010,C,USD,260435983.9
rXWRjoaofvpoA2bkWe5FR9,P004847,23/11/1996,1996,C,USD,166446700.1
BDPcgEnsoWR5cK32XjNBVY,P053578,29/01/2003,2003,C,USD,21964836.51
vkhT5rhWfqTVRngCqbRJp4,P104983,25/09/2007,2007,C,USD,8537121.721
fNKS6XNxgsNyy6kemRfMdK,P065779,03/06/2000,2000,C,USD,278533868.8
FgNVsYRYdsbv6xAfCgKWcX,P116696,21/10/2010,2010,C,USD,17362398.93
AYbcy7QbfytHshaCDgtEAY,P044789,09/03/1997,1997,C,USD,315052444.3
AM8LVnnUF8LgoEQJ2g5GcE,P133107,04/07/2013,2013,C,USD,25822846.02
yGgGKvTUvvGBehwz8kM7x6,P044324,10/01/1997,1997,C,USD,60329191.46
usvXYQnWWyKj29beEWVBKe,P106220,02/03/2008,2008,C,USD,2213249.907
7E2yJdp7UPnHWiv2DdBgFd,P077782,08/05/2002,2002,C,USD,713131.2496
GjudoiLYemSSmjMzqdJ4cn,P078549,09/02/2002,2002,C,USD,8237895.47
